Attribute name,Type,Default value,mandatory
SAI_SRV6_SIDLIST_ATTR_TLV_LIST,sai_tlv_list_t,empty,FALSE
SAI_SRV6_SIDLIST_ATTR_SEGMENT_LIST,sai_segment_list_t,empty,FALSE
SAI_SRV6_SIDLIST_ATTR_NEXT_HOP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SRV6_SIDLIST_ATTR_STATS_COUNT_MODE,sai_stats_count_mode_t,SAI_STATS_COUNT_MODE_PACKET_AND_BYTE,FALSE
SAI_SRV6_SIDLIST_ATTR_SELECTIVE_COUNTER_LIST,sai_object_list_t,empty,FALSE
SAI_MY_SID_ENTRY_ATTR_ENDPOINT_BEHAVIOR,sai_my_sid_entry_endpoint_behavior_t,SAI_MY_SID_ENTRY_ENDPOINT_BEHAVIOR_E,TRUE
SAI_MY_SID_ENTRY_ATTR_ENDPOINT_BEHAVIOR_FLAVOR,sai_my_sid_entry_endpoint_behavior_flavor_t,SAI_MY_SID_ENTRY_ENDPOINT_BEHAVIOR_FLAVOR_NONE,FALSE
SAI_MY_SID_ENTRY_ATTR_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_MY_SID_ENTRY_ATTR_TRAP_PRIORITY,sai_uint8_t,0,FALSE
SAI_MY_SID_ENTRY_ATTR_NEXT_HOP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_MY_SID_ENTRY_ATTR_TUNNEL_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_MY_SID_ENTRY_ATTR_VRF,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_MY_SID_ENTRY_ATTR_COUNTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_STP_ATTR_VLAN_LIST,sai_vlan_list_t,empty list,FALSE
SAI_STP_ATTR_BRIDGE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_STP_ATTR_PORT_LIST,sai_object_list_t,empty list,FALSE
SAI_STP_PORT_ATTR_STP,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_STP_PORT_ATTR_BRIDGE_PORT,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_STP_PORT_ATTR_STATE,sai_stp_port_state_t,SAI_STP_PORT_STATE_LEARNING,TRUE
SAI_SWITCH_TUNNEL_ATTR_TUNNEL_TYPE,sai_tunnel_type_t,SAI_TUNNEL_TYPE_IPINIP,TRUE
SAI_SWITCH_TUNNEL_ATTR_LOOPBACK_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_SWITCH_TUNNEL_ATTR_TUNNEL_ENCAP_ECN_MODE,sai_tunnel_encap_ecn_mode_t,SAI_TUNNEL_ENCAP_ECN_MODE_STANDARD,FALSE
SAI_SWITCH_TUNNEL_ATTR_ENCAP_MAPPERS,sai_object_list_t,empty,FALSE
SAI_SWITCH_TUNNEL_ATTR_TUNNEL_DECAP_ECN_MODE,sai_tunnel_decap_ecn_mode_t,SAI_TUNNEL_DECAP_ECN_MODE_STANDARD,FALSE
SAI_SWITCH_TUNNEL_ATTR_DECAP_MAPPERS,sai_object_list_t,empty,FALSE
SAI_SWITCH_TUNNEL_ATTR_TUNNEL_VXLAN_UDP_SPORT_MODE,sai_tunnel_vxlan_udp_sport_mode_t,SAI_TUNNEL_VXLAN_UDP_SPORT_MODE_EPHEMERAL,FALSE
SAI_SWITCH_TUNNEL_ATTR_VXLAN_UDP_SPORT,sai_uint16_t,0,FALSE
SAI_SWITCH_TUNNEL_ATTR_VXLAN_UDP_SPORT_MASK,sai_uint8_t,0,FALSE
SAI_SWITCH_TUNNEL_ATTR_ENCAP_QOS_TC_AND_COLOR_TO_DSCP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_TUNNEL_ATTR_ENCAP_QOS_TC_TO_QUEUE_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_TUNNEL_ATTR_DECAP_QOS_DSCP_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_TUNNEL_ATTR_DECAP_QOS_TC_TO_PRIORITY_GROUP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_TUNNEL_ATTR_VXLAN_UDP_SPORT_SECURITY,bool,FALSE,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_ACTIVE_PORTS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_PORT_NUMBER,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MAX_NUMBER_OF_SUPPORTED_PORTS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_PORT_LIST,sai_object_list_t,internal,FALSE
SAI_SWITCH_ATTR_PORT_MAX_MTU,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_CPU_PORT,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_MAX_VIRTUAL_ROUTERS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_FDB_TABLE_SIZE,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_L3_NEIGHBOR_TABLE_SIZE,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_L3_ROUTE_TABLE_SIZE,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_LAG_MEMBERS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_LAGS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ECMP_MEMBERS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_ECMP_GROUPS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_UNICAST_QUEUES,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_MULTICAST_QUEUES,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_QUEUES,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_CPU_QUEUES,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ON_LINK_ROUTE_SUPPORTED,bool,FALSE,FALSE
SAI_SWITCH_ATTR_OPER_STATUS,sai_switch_oper_status_t,SAI_SWITCH_OPER_STATUS_UNKNOWN,FALSE
SAI_SWITCH_ATTR_MAX_NUMBER_OF_TEMP_SENSORS,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_TEMP_LIST,sai_s32_list_t,empty list,FALSE
SAI_SWITCH_ATTR_MAX_TEMP,sai_int32_t,0,FALSE
SAI_SWITCH_ATTR_AVERAGE_TEMP,sai_int32_t,0,FALSE
SAI_SWITCH_ATTR_ACL_TABLE_MINIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ACL_TABLE_MAXIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ACL_ENTRY_MINIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ACL_ENTRY_MAXIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ACL_TABLE_GROUP_MINIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ACL_TABLE_GROUP_MAXIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_FDB_DST_USER_META_DATA_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_ROUTE_DST_USER_META_DATA_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_NEIGHBOR_DST_USER_META_DATA_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_PORT_USER_META_DATA_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_VLAN_USER_META_DATA_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_ACL_USER_META_DATA_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_ACL_USER_TRAP_ID_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_DEFAULT_VLAN_ID,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_DEFAULT_STP_INST_ID,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_MAX_STP_INSTANCE,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_DEFAULT_VIRTUAL_ROUTER_ID,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_DEFAULT_OVERRIDE_VIRTUAL_ROUTER_ID,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_DEFAULT_1Q_BRIDGE_ID,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_INGRESS_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_EGRESS_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_MAX_NUMBER_OF_TRAFFIC_CLASSES,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_QOS_MAX_NUMBER_OF_SCHEDULER_GROUP_HIERARCHY_LEVELS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_QOS_MAX_NUMBER_OF_SCHEDULER_GROUPS_PER_HIERARCHY_LEVEL,sai_u32_list_t,empty list,FALSE
SAI_SWITCH_ATTR_QOS_MAX_NUMBER_OF_CHILDS_PER_SCHEDULER_GROUP,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_TOTAL_BUFFER_SIZE,sai_uint64_t,0,FALSE
SAI_SWITCH_ATTR_INGRESS_BUFFER_POOL_NUM,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_EGRESS_BUFFER_POOL_NUM,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_IPV4_ROUTE_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_IPV6_ROUTE_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_IPV4_NEXTHOP_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_IPV6_NEXTHOP_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_IPV4_NEIGHBOR_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_IPV6_NEIGHBOR_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_NEXT_HOP_GROUP_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_NEXT_HOP_GROUP_MEMBER_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_FDB_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_L2MC_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_IPMC_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_SNAT_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_DNAT_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_DOUBLE_NAT_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_ACL_TABLE,sai_acl_resource_list_t,empty list,FALSE
SAI_SWITCH_ATTR_AVAILABLE_ACL_TABLE_GROUP,sai_acl_resource_list_t,empty list,FALSE
SAI_SWITCH_ATTR_AVAILABLE_MY_SID_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_DEFAULT_TRAP_GROUP,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_ECMP_HASH,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_LAG_HASH,sai_object_id_t,internal,FALSE
SAI_SWITCH_ATTR_RESTART_WARM,bool,FALSE,FALSE
SAI_SWITCH_ATTR_WARM_RECOVER,bool,FALSE,FALSE
SAI_SWITCH_ATTR_RESTART_TYPE,sai_switch_restart_type_t,SAI_SWITCH_RESTART_TYPE_NONE,FALSE
SAI_SWITCH_ATTR_MIN_PLANNED_RESTART_INTERVAL,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_NV_STORAGE_SIZE,sai_uint64_t,0,FALSE
SAI_SWITCH_ATTR_MAX_ACL_ACTION_COUNT,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MAX_ACL_RANGE_COUNT,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ACL_CAPABILITY,sai_acl_capability_t,zeroed structure,FALSE
SAI_SWITCH_ATTR_MCAST_SNOOPING_CAPABILITY,sai_switch_mcast_snooping_capability_t,SAI_SWITCH_MCAST_SNOOPING_CAPABILITY_NONE,FALSE
SAI_SWITCH_ATTR_SWITCHING_MODE,sai_switch_switching_mode_t,SAI_SWITCH_SWITCHING_MODE_STORE_AND_FORWARD,FALSE
SAI_SWITCH_ATTR_BCAST_CPU_FLOOD_ENABLE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_MCAST_CPU_FLOOD_ENABLE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_SRC_MAC_ADDRESS,sai_mac_t,vendor,FALSE
SAI_SWITCH_ATTR_MAX_LEARNED_ADDRESSES,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_FDB_AGING_TIME,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_FDB_UNICAST_MISS_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_SWITCH_ATTR_FDB_BROADCAST_MISS_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_SWITCH_ATTR_FDB_MULTICAST_MISS_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_SWITCH_ATTR_ECMP_DEFAULT_HASH_ALGORITHM,sai_hash_algorithm_t,SAI_HASH_ALGORITHM_CRC,FALSE
SAI_SWITCH_ATTR_ECMP_DEFAULT_HASH_SEED,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ECMP_DEFAULT_HASH_OFFSET,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_ECMP_DEFAULT_SYMMETRIC_HASH,bool,FALSE,FALSE
SAI_SWITCH_ATTR_ECMP_HASH_IPV4,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_ECMP_HASH_IPV4_IN_IPV4,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_ECMP_HASH_IPV6,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_LAG_DEFAULT_HASH_ALGORITHM,sai_hash_algorithm_t,SAI_HASH_ALGORITHM_CRC,FALSE
SAI_SWITCH_ATTR_LAG_DEFAULT_HASH_SEED,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_LAG_DEFAULT_HASH_OFFSET,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_LAG_DEFAULT_SYMMETRIC_HASH,bool,FALSE,FALSE
SAI_SWITCH_ATTR_LAG_HASH_IPV4,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_LAG_HASH_IPV4_IN_IPV4,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_LAG_HASH_IPV6,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_COUNTER_REFRESH_INTERVAL,sai_uint32_t,1,FALSE
SAI_SWITCH_ATTR_QOS_DEFAULT_TC,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_QOS_DOT1P_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_DOT1P_TO_COLOR_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_DSCP_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_DSCP_TO_COLOR_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_TC_TO_QUEUE_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_TC_AND_COLOR_TO_DOT1P_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_TC_AND_COLOR_TO_DSCP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_SWITCH_SHELL_ENABLE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_SWITCH_PROFILE_ID,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_SWITCH_HARDWARE_INFO,sai_s8_list_t,empty,FALSE
SAI_SWITCH_ATTR_FIRMWARE_PATH_NAME,sai_s8_list_t,empty,FALSE
SAI_SWITCH_ATTR_INIT_SWITCH,bool,FALSE,TRUE
SAI_SWITCH_ATTR_SWITCH_STATE_CHANGE_NOTIFY,sai_pointer_t sai_switch_state_change_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_SWITCH_SHUTDOWN_REQUEST_NOTIFY,sai_pointer_t sai_switch_shutdown_request_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_SHUTDOWN_REQUEST_NOTIFY,sai_pointer_t,NULL,FALSE
SAI_SWITCH_ATTR_FDB_EVENT_NOTIFY,sai_pointer_t sai_fdb_event_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_PORT_STATE_CHANGE_NOTIFY,sai_pointer_t sai_port_state_change_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_PACKET_EVENT_NOTIFY,sai_pointer_t sai_packet_event_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_FAST_API_ENABLE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_MIRROR_TC,sai_uint8_t,255,FALSE
SAI_SWITCH_ATTR_ACL_STAGE_INGRESS,sai_acl_capability_t,zeroed structure,FALSE
SAI_SWITCH_ATTR_ACL_STAGE_EGRESS,sai_acl_capability_t,zeroed structure,FALSE
SAI_SWITCH_ATTR_SRV6_MAX_SID_DEPTH,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_SRV6_TLV_TYPE,sai_s32_list_t sai_tlv_type_t,empty list,FALSE
SAI_SWITCH_ATTR_QOS_NUM_LOSSLESS_QUEUES,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_QUEUE_PFC_DEADLOCK_NOTIFY,sai_pointer_t sai_queue_pfc_deadlock_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_PFC_DLR_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_DROP,FALSE
SAI_SWITCH_ATTR_PFC_TC_DLD_INTERVAL_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_PFC_TC_DLD_INTERVAL,sai_map_list_t,empty,FALSE
SAI_SWITCH_ATTR_PFC_TC_DLR_INTERVAL_RANGE,sai_u32_range_t,0-0,FALSE
SAI_SWITCH_ATTR_PFC_TC_DLR_INTERVAL,sai_map_list_t,empty,FALSE
SAI_SWITCH_ATTR_SUPPORTED_PROTECTED_OBJECT_TYPE,sai_s32_list_t sai_object_type_t,empty list,FALSE
SAI_SWITCH_ATTR_TPID_OUTER_VLAN,sai_uint16_t,0x88A8,FALSE
SAI_SWITCH_ATTR_TPID_INNER_VLAN,sai_uint16_t,0x8100,FALSE
SAI_SWITCH_ATTR_CRC_CHECK_ENABLE,bool,TRUE,FALSE
SAI_SWITCH_ATTR_CRC_RECALCULATION_ENABLE,bool,TRUE,FALSE
SAI_SWITCH_ATTR_BFD_SESSION_STATE_CHANGE_NOTIFY,sai_pointer_t sai_bfd_session_state_change_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_BFD_SESSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MAX_BFD_SESSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_SUPPORTED_IPV4_BFD_SESSION_OFFLOAD_TYPE,sai_s32_list_t sai_bfd_session_offload_type_t,empty list,FALSE
SAI_SWITCH_ATTR_SUPPORTED_IPV6_BFD_SESSION_OFFLOAD_TYPE,sai_s32_list_t sai_bfd_session_offload_type_t,empty list,FALSE
SAI_SWITCH_ATTR_MIN_BFD_RX,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MIN_BFD_TX,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_ECN_ECT_THRESHOLD_ENABLE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_VXLAN_DEFAULT_ROUTER_MAC,sai_mac_t,vendor,FALSE
SAI_SWITCH_ATTR_VXLAN_DEFAULT_PORT,sai_uint16_t,4789,FALSE
SAI_SWITCH_ATTR_MAX_MIRROR_SESSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MAX_SAMPLED_MIRROR_SESSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_SUPPORTED_EXTENDED_STATS_MODE,sai_s32_list_t sai_stats_mode_t,empty list,FALSE
SAI_SWITCH_ATTR_UNINIT_DATA_PLANE_ON_REMOVAL,bool,TRUE,FALSE
SAI_SWITCH_ATTR_TAM_OBJECT_ID,sai_object_list_t,empty,FALSE
SAI_SWITCH_ATTR_TAM_EVENT_NOTIFY,sai_pointer_t sai_tam_event_notification_fn,NULL,FALSE
SAI_SWITCH_ATTR_SUPPORTED_OBJECT_TYPE_LIST,sai_s32_list_t sai_object_type_t,empty list,FALSE
SAI_SWITCH_ATTR_PRE_SHUTDOWN,bool,FALSE,FALSE
SAI_SWITCH_ATTR_NAT_ZONE_COUNTER_OBJECT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_NAT_ENABLE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_HARDWARE_ACCESS_BUS,sai_switch_hardware_access_bus_t,SAI_SWITCH_HARDWARE_ACCESS_BUS_MDIO,TRUE
SAI_SWITCH_ATTR_PLATFROM_CONTEXT,sai_uint64_t,0,TRUE
SAI_SWITCH_ATTR_REGISTER_READ,sai_pointer_t sai_switch_register_read_fn,NULL,TRUE
SAI_SWITCH_ATTR_REGISTER_WRITE,sai_pointer_t sai_switch_register_write_fn,NULL,TRUE
SAI_SWITCH_ATTR_FIRMWARE_DOWNLOAD_BROADCAST,bool,FALSE,FALSE
SAI_SWITCH_ATTR_FIRMWARE_LOAD_METHOD,sai_switch_firmware_load_method_t,SAI_SWITCH_FIRMWARE_LOAD_METHOD_INTERNAL,FALSE
SAI_SWITCH_ATTR_FIRMWARE_LOAD_TYPE,sai_switch_firmware_load_type_t,SAI_SWITCH_FIRMWARE_LOAD_TYPE_AUTO,FALSE
SAI_SWITCH_ATTR_FIRMWARE_DOWNLOAD_EXECUTE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_FIRMWARE_BROADCAST_STOP,bool,FALSE,FALSE
SAI_SWITCH_ATTR_FIRMWARE_VERIFY_AND_INIT_SWITCH,bool,FALSE,FALSE
SAI_SWITCH_ATTR_FIRMWARE_STATUS,bool,FALSE,FALSE
SAI_SWITCH_ATTR_FIRMWARE_MAJOR_VERSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_FIRMWARE_MINOR_VERSION,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_PORT_CONNECTOR_LIST,sai_object_list_t,empty list,FALSE
SAI_SWITCH_ATTR_PROPOGATE_PORT_STATE_FROM_LINE_TO_SYSTEM_PORT_SUPPORT,bool,FALSE,FALSE
SAI_SWITCH_ATTR_TYPE,sai_switch_type_t,SAI_SWITCH_TYPE_NPU,FALSE
SAI_SWITCH_ATTR_MACSEC_OBJECT_LIST,sai_object_list_t,empty,FALSE
SAI_SWITCH_ATTR_QOS_MPLS_EXP_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_MPLS_EXP_TO_COLOR_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_TC_AND_COLOR_TO_MPLS_EXP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_SWITCH_ID,sai_uint32_t,0,TRUE
SAI_SWITCH_ATTR_MAX_SYSTEM_CORES,sai_uint32_t,0,TRUE
SAI_SWITCH_ATTR_SYSTEM_PORT_CONFIG_LIST,sai_system_port_config_list_t,empty list,TRUE
SAI_SWITCH_ATTR_NUMBER_OF_SYSTEM_PORTS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_SYSTEM_PORT_LIST,sai_object_list_t,internal,FALSE
SAI_SWITCH_ATTR_NUMBER_OF_FABRIC_PORTS,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_FABRIC_PORT_LIST,sai_object_list_t,internal,FALSE
SAI_SWITCH_ATTR_PACKET_DMA_MEMORY_POOL_SIZE,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_FAILOVER_CONFIG_MODE,sai_switch_failover_config_mode_t,SAI_SWITCH_FAILOVER_CONFIG_MODE_NO_HITLESS,FALSE
SAI_SWITCH_ATTR_SUPPORTED_FAILOVER_MODE,bool,FALSE,FALSE
SAI_SWITCH_ATTR_TUNNEL_OBJECTS_LIST,sai_object_list_t,empty,FALSE
SAI_SWITCH_ATTR_PACKET_AVAILABLE_DMA_MEMORY_POOL_SIZE,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_PRE_INGRESS_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_AVAILABLE_SNAPT_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_DNAPT_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_DOUBLE_NAPT_ENTRY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_SLAVE_MDIO_ADDR_LIST,sai_u8_list_t,empty,FALSE
SAI_SWITCH_ATTR_MY_MAC_TABLE_MINIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MY_MAC_TABLE_MAXIMUM_PRIORITY,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MY_MAC_LIST,sai_object_list_t,empty list,FALSE
SAI_SWITCH_ATTR_INSTALLED_MY_MAC_ENTRIES,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_AVAILABLE_MY_MAC_ENTRIES,sai_uint32_t,0,FALSE
SAI_SWITCH_ATTR_MAX_NUMBER_OF_FORWARDING_CLASSES,sai_uint8_t,0,FALSE
SAI_SWITCH_ATTR_QOS_DSCP_TO_FORWARDING_CLASS_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_QOS_MPLS_EXP_TO_FORWARDING_CLASS_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_IPSEC_OBJECT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SWITCH_ATTR_IPSEC_SA_TAG_TPID,sai_uint16_t,0xFFFE,FALSE
SAI_SWITCH_ATTR_IPSEC_SA_STATUS_CHANGE_NOTIFY,sai_pointer_t sai_ipsec_sa_status_change_notification_fn,NULL,FALSE
